,PLAYER_NAME,TEAM_ID,PLAYER_ID,SEASON,BIRTHDATE,COUNTRY,HEIGHT,WEIGHT,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
4684,Elias Harris,1610612747,203548,2013,1989-07-06,Germany,6-8,239,Undrafted,Undrafted,Undrafted,N
4686,Kwame Brown,1610612755,2198,2013,1982-03-10,USA,6-11,290,2001,1,1,N
4687,Jamaal Tinsley,1610612762,2224,2013,1978-02-28,USA,6-3,188,2001,1,27,N
4693,Dominic McGuire,1610612762,201187,2013,1985-10-20,USA,6-9,235,2007,2,47,N
4698,Kris Joseph,1610612753,203126,2013,1988-12-17,Canada,6-7,210,2012,2,51,N
4700,Mickell Gladness,1610612753,202148,2013,1986-07-26,USA,6-11,220,Undrafted,Undrafted,Undrafted,N
4701,Romero Osby,1610612753,203528,2013,1990-05-07,USA,,,2013,2,51,N
4706,Jermaine Taylor,1610612739,201966,2013,1986-12-08,USA,6-4,210,2009,2,32,N
4707,Kenny Kadji,1610612739,203483,2013,1988-05-19,Cameroon,,,Undrafted,Undrafted,Undrafted,N
4712,DeSagana Diop,1610612739,2205,2013,1982-01-30,Senegal,7-0,280,2001,1,8,N
4714,Pops Mensah-Bonsu,1610612764,200822,2013,1983-09-07,USA,6-9,235,Undrafted,Undrafted,Undrafted,N
4716,CJ Leslie,1610612752,203466,2013,1991-06-25,USA,,,Undrafted,Undrafted,Undrafted,N
4717,Ike Diogu,1610612752,101113,2013,1983-09-11,USA,6-9,250,2005,1,9,N
4718,Khalif Wyatt,1610612755,203579,2013,1991-06-10,USA,,,Undrafted,Undrafted,Undrafted,N
4719,Rodney Williams,1610612755,203576,2013,1991-07-23,USA,,,Undrafted,Undrafted,Undrafted,N
4724,Carlos Morais,1610612761,203577,2013,1985-10-16,Angola,,,Undrafted,Undrafted,Undrafted,N
4726,Tony Gaffney,1610612763,202070,2013,1984-11-14,USA,6-8,205,Undrafted,Undrafted,Undrafted,N
4733,Gani Lawal,1610612755,202371,2013,1988-11-07,USA,6-9,234,2010,2,46,N
4736,Stephen Graham,1610612749,101211,2013,1982-06-11,USA,6-6,215,Undrafted,Undrafted,Undrafted,N
4739,Andre Barrett,1610612763,2857,2013,1982-02-21,USA,5-10,173,Undrafted,Undrafted,Undrafted,N
4740,Damen Bell-Holter,1610612738,203568,2013,1990-04-13,USA,,,Undrafted,Undrafted,Undrafted,N
4741,Kammron Taylor,1610612738,202518,2013,1984-08-28,USA,,,Undrafted,Undrafted,Undrafted,N
4744,Daniel Nwaelele,1610612759,203327,2013,1984-03-05,USA,,,Undrafted,Undrafted,Undrafted,N
4745,Michael Lee,1610612739,203588,2013,1986-06-05,USA,,,Undrafted,Undrafted,Undrafted,N
4747,Devin Ebanks,1610612742,202365,2013,1989-10-28,USA,6-9,215,2010,2,43,N
4748,Fab Melo,1610612742,203097,2013,1990-06-20,Brazil,7-0,255,2012,1,22,N
4749,Mickey McConnell,1610612742,203566,2013,1989-04-14,USA,,,Undrafted,Undrafted,Undrafted,N
4750,Renaldo Balkman,1610612742,200764,2013,1984-07-14,USA,6-8,225,2006,1,20,N
4756,Patrick O'Bryant,1610612766,200753,2013,1986-06-20,USA,7-0,250,2006,1,9,N
4757,Mac Koshwal,1610612755,203262,2013,1987-10-19,Sudan,,,Undrafted,Undrafted,Undrafted,N
4759,Courtney Fells,1610612759,203587,2013,1986-09-20,USA,,,Undrafted,Undrafted,Undrafted,N
4760,Gary Forbes,1610612751,201814,2013,1985-02-25,Panama,6-7,220,Undrafted,Undrafted,Undrafted,N
4761,Trent Lockett,1610612758,203556,2013,1990-12-10,USA,,,Undrafted,Undrafted,Undrafted,N
4764,D'or Fischer,1610612764,101217,2013,1981-10-12,USA,,,Undrafted,Undrafted,Undrafted,N
4765,Olek Czyz,1610612749,203589,2013,1990-03-03,Poland,,,Undrafted,Undrafted,Undrafted,N
4767,Kyle Fogg,1610612743,203176,2013,1990-01-27,USA,,,Undrafted,Undrafted,Undrafted,N
4768,Corey Maggette,1610612759,1894,2013,1979-11-12,USA,6-6,225,1999,1,13,N
4769,Marcus Cousin,1610612759,202408,2013,1986-12-18,USA,6-11,255,Undrafted,Undrafted,Undrafted,N
4770,Myck Kabongo,1610612759,203509,2013,1992-01-12,Canada,,,Undrafted,Undrafted,Undrafted,N
4771,Marko Jaric,1610612751,2060,2013,1978-12-10,Serbia,6-7,224,2000,2,30,N
4772,Ron Howard,1610612754,201351,2013,1982-11-14,USA,,,Undrafted,Undrafted,Undrafted,N
4775,DeShawn Sims,1610612738,202586,2013,1988-01-21,USA,,,Undrafted,Undrafted,Undrafted,N
4776,Richard Howell,1610612757,203494,2013,1990-09-26,,,,Undrafted,Undrafted,Undrafted,N
4777,Dwayne Jones,1610612762,101204,2013,1983-06-09,USA,6-11,248,Undrafted,Undrafted,Undrafted,N
4778,Brandon Heath,1610612758,201635,2013,1984-03-01,USA,,,Undrafted,Undrafted,Undrafted,N
4780,David Lighty,1610612737,203558,2013,1988-05-27,USA,,,Undrafted,Undrafted,Undrafted,N
4784,Lazar Hayward,1610612740,202351,2013,1986-11-26,USA,6-6,225,2010,1,30,N
4786,Mustapha Farrakhan,1610612746,203201,2013,1988-11-02,,,,Undrafted,Undrafted,Undrafted,N
4787,Eric Boateng,1610612747,202420,2013,1985-11-20,England,,,Undrafted,Undrafted,Undrafted,N
4788,Dan Gadzuric,1610612747,2429,2013,1978-02-02,Netherlands,6-11,240,2002,2,33,N
4801,Tracy McGrady,1610612759,1503,2012,1979-05-24,USA,6-8,225,1997,1,9,N
4823,Sam Young,1610612754,201970,2012,1985-06-01,USA,6-6,225,2009,2,36,N
4829,Juwan Howard,1610612748,436,2012,1973-02-07,USA,6-9,250,1994,1,5,N
4837,Keyon Dooling,1610612763,2039,2012,1980-05-08,USA,6-3,195,2000,1,10,N
4841,Donte Greene,1610612763,201590,2012,1988-02-21,USA,6-11,226,2008,1,28,N
4852,Jason Kidd,1610612752,467,2012,1973-03-23,USA,6-4,210,1994,1,2,Y
4855,Marcus Camby,1610612752,948,2012,1974-03-22,USA,6-11,240,1996,1,2,N
4857,Quentin Richardson,1610612752,2047,2012,1980-04-13,USA,6-6,228,2000,1,18,N
4876,Richard Hamilton,1610612741,1888,2012,1978-02-14,USA,6-7,193,1999,1,7,N
4879,Daequan Cook,1610612741,201161,2012,1987-04-28,USA,6-5,210,2007,1,21,N
4880,Vladimir Radmanovic,1610612741,2209,2012,1980-11-19,Serbia,6-10,235,2001,1,12,N
4898,James White,1610612752,200778,2012,1982-10-21,USA,6-7,215,2006,2,31,N
4911,Jerry Stackhouse,1610612751,711,2012,1974-11-05,USA,6-6,218,1995,1,3,N
4916,Johan Petro,1610612737,101130,2012,1986-01-27,France,7-0,247,2005,1,25,N
4926,DeShawn Stevenson,1610612737,2052,2012,1981-04-03,USA,6-5,218,2000,1,23,N
4938,Tim Ohlbrecht,1610612745,203317,2012,1988-08-30,Germany,6-11,255,Undrafted,Undrafted,Undrafted,N
4941,Lamar Odom,1610612746,1885,2012,1979-11-06,USA,6-10,230,1999,1,4,N
4948,Grant Hill,1610612746,255,2012,1972-10-05,USA,6-8,225,1994,1,3,N
4959,Terrence Williams,1610612738,201944,2012,1987-06-28,USA,6-6,220,2009,1,11,N
4965,Chris Wilcox,1610612738,2404,2012,1982-09-03,USA,6-10,235,2002,1,8,N
4979,Carlos Delfino,1610612745,2568,2012,1982-08-29,Argentina,6-6,230,2003,1,25,N
4993,Marquis Daniels,1610612749,2605,2012,1981-01-07,USA,6-6,200,Undrafted,Undrafted,Undrafted,N
4999,Chris Duhon,1610612747,2768,2012,1982-08-31,USA,6-1,190,2004,2,38,N
5029,Sasha Pavlovic,1610612757,2562,2012,1983-11-15,Montenegro,6-7,235,2003,1,19,N
5033,Jared Jeffries,1610612757,2407,2012,1981-11-25,USA,6-11,240,2002,1,11,N
5034,Nolan Smith,1610612757,202701,2012,1988-07-25,USA,6-2,185,2011,1,21,N
5056,Hamed Haddadi,1610612756,201632,2012,1985-05-19,Iran,7-2,265,Undrafted,Undrafted,Undrafted,N
5063,Joel Przybilla,1610612749,2038,2012,1979-10-10,USA,7-1,245,2000,1,9,N
5074,Mickael Gelabale,1610612750,101153,2012,1983-05-22,France,6-7,215,2005,2,48,N
5084,Terrel Harris,1610612740,202227,2012,1987-08-10,USA,6-4,190,Undrafted,Undrafted,Undrafted,N
5102,Josh Akognon,1610612742,203006,2012,1986-02-10,USA,5-11,185,Undrafted,Undrafted,Undrafted,N
5128,Charles Jenkins,1610612755,202724,2012,1989-02-28,USA,6-3,215,2011,2,44,N
5153,Daniel Gibson,1610612739,200789,2012,1986-02-27,USA,6-2,200,2006,2,42,N
5155,Chris Quinn,1610612739,200809,2012,1983-09-27,USA,6-2,175,Undrafted,Undrafted,Undrafted,N
5191,Linas Kleiza,1610612761,101132,2012,1985-01-03,Lithuania,6-8,234,2005,1,27,N
5192,Mickael Pietrus,1610612761,2554,2012,1982-02-07,France,6-6,215,2003,1,11,N
5197,Rasheed Wallace,1610612752,739,2012,1974-09-17,USA,6-11,230,1995,1,4,N
5198,Luke Walton,1610612739,2575,2012,1980-03-28,USA,6-8,235,2003,2,32,N
5209,Justin Dentmon,1610612742,202458,2012,1985-09-05,USA,5-11,185,Undrafted,Undrafted,Undrafted,N
5211,Jeremy Pargo,1610612755,202951,2012,1986-03-17,USA,6-2,219,2009,0,0,N
5215,Chris Wright,1610612742,203203,2012,1989-11-04,USA,6-1,210,Undrafted,Undrafted,Undrafted,N
5218,Rodrigue Beaubois,1610612742,201958,2012,1988-02-24,France,6-2,185,2009,1,25,N
5219,Kurt Thomas,1610612752,703,2012,1972-10-04,USA,6-9,240,1995,1,10,N
5221,Travis Leslie,1610612762,202727,2012,1990-03-29,USA,,,2011,2,47,N
5224,Dominique Jones,1610612742,202346,2012,1988-10-15,USA,6-5,215,2010,1,25,N
5238,Luke Zeller,1610612756,202545,2012,1987-04-07,USA,6-11,245,Undrafted,Undrafted,Undrafted,N
5252,Hakim Warrick,1610612766,101124,2012,1982-07-08,USA,6-9,219,2005,1,19,N
5258,Tyler Honeycutt,1610612758,202715,2012,1990-07-15,USA,6-8,188,2011,2,35,N
5277,Josh Selby,1610612763,202729,2012,1991-03-27,USA,6-2,183,2011,2,49,N
5292,Samardo Samuels,1610612739,202396,2012,1989-01-09,Jamaica,,,Undrafted,Undrafted,Undrafted,N
5305,Josh Howard,1610612750,2572,2012,1980-04-28,USA,6-7,210,2003,1,29,N
5307,Cory Higgins,1610612766,202809,2012,1989-06-14,USA,6-5,180,Undrafted,Undrafted,Undrafted,N
5309,Troy Murphy,1610612742,2211,2012,1980-05-02,USA,6-11,245,2001,1,14,N
5311,Darko Milicic,1610612738,2545,2012,1985-06-20,Serbia,7-0,275,2003,1,2,N
5312,Matt Carroll,1610612740,2679,2012,1980-08-28,USA,6-6,212,Undrafted,Undrafted,Undrafted,N
5313,Will Conroy,1610612750,101215,2012,1982-12-08,USA,6-2,195,Undrafted,Undrafted,Undrafted,N
5315,Brandon Roy,1610612750,200750,2012,1984-07-23,USA,6-6,211,2006,1,6,N
5318,Luke Harangody,1610612739,202376,2012,1988-01-02,USA,6-7,245,2010,2,52,N
5321,Eddy Curry,1610612742,2201,2012,1982-12-05,USA,7-0,295,2001,1,4,N
5325,JaJuan Johnson,1610612745,202707,2012,1989-02-08,USA,6-10,221,2011,1,27,N
5333,Steven Gray,1610612764,203160,2012,,,,,,,,
5334,Alando Tucker,1610612749,201169,2012,1984-02-11,USA,6-6,205,2007,1,29,N
5337,Flip Murray,1610612763,2436,2012,1979-07-29,USA,6-3,200,2002,2,41,N
5339,Ronald Dupree,1610612763,2648,2012,1981-01-26,USA,6-7,209,Undrafted,Undrafted,Undrafted,N
5343,Marqus Blakely,1610612746,202392,2012,1988-10-22,USA,6-5,225,Undrafted,Undrafted,Undrafted,N
5345,Hank Thorns,1610612746,203180,2012,1989-01-11,,,,Undrafted,Undrafted,Undrafted,N
5347,Rodney Carney,1610612748,200760,2012,1984-04-05,USA,6-7,205,2006,1,16,N
5352,Delonte West,1610612742,2753,2012,1983-07-26,USA,6-3,180,2004,1,24,N
5354,John Shurna,1610612752,203157,2012,,,,,,,,
5355,Mychel Thompson,1610612752,202814,2012,1988-06-01,USA,6-6,211,Undrafted,Undrafted,Undrafted,N
5356,Ryan Allen,1610612741,203206,2012,,,,,,,,
5358,Carlon Brown,1610612744,203185,2012,1989-10-04,,,,Undrafted,Undrafted,Undrafted,N
5359,Lance Goulbourne,1610612744,203164,2012,1989-04-06,,,,Undrafted,Undrafted,Undrafted,N
5360,Tarence Kinsey,1610612744,200814,2012,1984-03-21,USA,6-6,189,Undrafted,Undrafted,Undrafted,N
5361,Adam Morrison,1610612757,200747,2012,1984-07-19,USA,6-8,205,2006,1,3,N
5362,Coby Karl,1610612757,201207,2012,1983-06-08,USA,6-5,215,Undrafted,Undrafted,Undrafted,N
5364,Demonte Harper,1610612757,203192,2012,1989-06-21,,,,Undrafted,Undrafted,Undrafted,N
5367,Darnell Jackson,1610612762,201616,2012,1985-11-07,USA,6-9,253,2008,2,52,N
5368,Trent Plaisted,1610612746,201610,2012,1986-10-20,,,,2008,2,46,N
5371,Micah Downs,1610612738,203190,2012,1986-09-08,,,,Undrafted,Undrafted,Undrafted,N
5372,Rob Kurz,1610612738,201633,2012,1985-03-05,USA,6-9,232,Undrafted,Undrafted,Undrafted,N
5373,Devin Searcy,1610612755,203204,2012,,,,,,,,
5375,Armon Johnson,1610612753,202356,2012,1989-02-23,USA,6-3,195,2010,2,34,N
5376,Derrick Brown,1610612759,201974,2012,1987-09-08,USA,6-8,233,2009,2,40,N
5377,Orien Greene,1610612749,101158,2012,1982-02-04,USA,6-4,208,2005,2,53,N
5378,Blake Ahearn,1610612754,201336,2012,1984-05-27,USA,6-2,190,Undrafted,Undrafted,Undrafted,N
5379,Oscar Bellfield,1610612752,203155,2012,1990-01-11,,,,Undrafted,Undrafted,Undrafted,N
5386,Stephen Dennis,1610612751,202417,2012,1987-10-02,,,,Undrafted,Undrafted,Undrafted,N
5387,Luke Nevill,1610612754,202075,2012,1986-02-19,,,,Undrafted,Undrafted,Undrafted,N
5388,Sundiata Gaines,1610612754,202178,2012,1986-04-18,USA,6-1,200,Undrafted,Undrafted,Undrafted,N
5390,Solomon Alabi,1610612740,202374,2012,1988-03-21,Nigeria,7-1,252,2010,2,50,N
5391,Robert Dozier,1610612748,201993,2012,1985-11-26,,,,2009,2,60,N
5392,Jonny Flynn,1610612765,201938,2012,1989-02-06,USA,6-0,185,2009,1,6,N
5393,Kyle Weaver,1610612763,201602,2012,1986-02-18,USA,6-6,201,2008,2,38,N
5394,Michael Dunigan,1610612763,203195,2012,1989-07-02,USA,,,Undrafted,Undrafted,Undrafted,N
5395,Carleton Scott,1610612751,203163,2012,1988-10-09,,,,Undrafted,Undrafted,Undrafted,N
5396,James Mays,1610612751,201651,2012,1986-03-08,,,,Undrafted,Undrafted,Undrafted,N
5397,Anthony Carter,1610612743,1853,2012,1975-06-16,USA,6-1,190,Undrafted,Undrafted,Undrafted,N
5398,Josh Akognon,1610612742,203191,2012,,,,,,,,
5400,Eddie Gill,1610612749,2109,2012,1978-08-16,USA,6-0,190,Undrafted,Undrafted,Undrafted,N
5401,Walker Russell,1610612760,201041,2012,1982-10-06,USA,6-0,170,1982,4,78,N
5402,Reeves Nelson,1610612747,203153,2012,1991-09-18,,,,Undrafted,Undrafted,Undrafted,N
5403,Ronnie Aguilar,1610612747,203196,2012,1987-06-24,USA,,,Undrafted,Undrafted,Undrafted,N
5405,Jamar Smith,1610612738,202446,2012,1987-04-07,,,,Undrafted,Undrafted,Undrafted,N
5407,Ben Uzoh,1610612743,202386,2012,1988-03-18,USA,6-3,205,Undrafted,Undrafted,Undrafted,N
5408,Wesley Witherspoon,1610612759,203178,2012,1990-01-27,,,,Undrafted,Undrafted,Undrafted,N
5409,Andre Emmett,1610612741,2765,2012,1982-08-27,USA,6-5,230,2004,2,35,N
5411,Greg Somogyi,1610612747,203154,2012,,,,,,,,
5412,Brian Butch,1610612762,202221,2012,1984-12-22,USA,6-11,240,Undrafted,Undrafted,Undrafted,N
5413,Trey Gilder,1610612762,201821,2012,1985-01-24,USA,6-9,205,Undrafted,Undrafted,Undrafted,N
5417,Tyler Wilkerson,1610612759,203174,2012,1988-07-25,,,,Undrafted,Undrafted,Undrafted,N
5418,Carldell Johnson,1610612737,201291,2012,1983-01-28,USA,5-10,180,Undrafted,Undrafted,Undrafted,N
5419,Isma'il Muhammad,1610612737,200894,2012,1983-07-01,,,,Undrafted,Undrafted,Undrafted,N
5423,Kelenna Azubuike,1610612739,101235,2012,1983-12-16,United Kingdom,6-5,215,Undrafted,Undrafted,Undrafted,N
5424,Kevin Anderson,1610612739,203198,2012,1988-12-21,USA,,,Undrafted,Undrafted,Undrafted,N
5464,Sean Williams,1610612738,201157,2011,1986-09-13,USA,6-10,235,2007,1,17,N
5488,Tony Battie,1610612755,1499,2011,1976-02-11,USA,6-11,240,1997,1,5,N
5489,Craig Brackins,1610612755,202342,2011,1987-10-09,USA,6-10,230,2010,1,21,N
5530,Bobby Simmons,1610612746,2250,2011,1980-06-02,USA,6-6,235,2001,2,41,N
5532,Trey Thompkins,1610612746,202717,2011,1990-05-29,USA,6-10,245,2011,2,37,N
5543,Gilbert Arenas,1610612763,2240,2011,1982-01-06,USA,6-4,215,2001,2,30,N
5572,Brian Scalabrine,1610612741,2243,2011,1978-03-18,USA,6-9,235,2001,2,34,N
5579,Erick Dampier,1610612737,956,2011,1975-07-14,USA,6-11,265,1996,1,10,N
5586,Christian Eyenga,1610612747,201963,2011,1989-06-22,Congo,6-7,210,2009,1,30,N
5592,Mike Bibby,1610612752,1710,2011,1978-05-13,USA,6-2,195,1998,1,2,N
5612,Von Wafer,1610612753,101144,2011,1985-07-21,USA,6-5,209,2005,2,39,N
5624,Raja Bell,1610612762,1952,2011,1976-09-19,US Virgin Islands,6-5,210,Undrafted,Undrafted,Undrafted,N
5626,Baron Davis,1610612752,1884,2011,1979-04-13,USA,6-3,212,1999,1,3,N
5639,Brian Cardinal,1610612742,2073,2011,1977-05-02,USA,6-8,240,2000,2,44,N
5650,Jerome Dyson,1610612740,202406,2011,1987-05-01,USA,6-3,180,Undrafted,Undrafted,Undrafted,N
5651,Darryl Watkins,1610612740,201208,2011,1984-11-08,USA,6-11,258,Undrafted,Undrafted,Undrafted,N
5667,Courtney Fortson,1610612745,202622,2011,1988-05-23,USA,5-11,185,Undrafted,Undrafted,Undrafted,N
5670,Diamon Simpson,1610612745,202067,2011,1987-09-08,USA,6-7,230,Undrafted,Undrafted,Undrafted,N
5673,Jordan Williams,1610612751,202716,2011,1990-10-11,USA,6-10,260,2011,2,36,N
5683,Shelden Williams,1610612751,200749,2011,1983-10-21,USA,6-9,250,2006,1,5,N
5686,Jamaal Magloire,1610612761,2048,2011,1978-05-21,Canada,6-11,265,2000,1,19,N
5697,Derrick Byars,1610612759,201182,2011,1984-04-25,USA,6-7,220,2007,2,42,N
5704,Mikki Moore,1610612744,1630,2011,1975-11-04,USA,7-0,225,Undrafted,Undrafted,Undrafted,N
5731,Craig Smith,1610612757,200783,2011,1983-11-10,USA,6-7,265,2006,2,36,N
5742,Brad Miller,1610612750,1802,2011,1976-04-12,USA,7-0,261,Undrafted,Undrafted,Undrafted,N
5754,Anthony Parker,1610612739,1515,2011,1975-06-19,USA,6-6,210,1997,1,21,N
5770,Jamario Moon,1610612766,200081,2011,1980-06-13,USA,6-8,205,Undrafted,Undrafted,Undrafted,N
5784,Morris Almond,1610612764,201165,2011,1985-02-02,USA,6-6,225,2007,1,25,N
5786,James Singleton,1610612764,101189,2011,1981-07-20,USA,6-8,230,Undrafted,Undrafted,Undrafted,N
5787,Maurice Evans,1610612764,2230,2011,1978-11-08,USA,6-5,220,Undrafted,Undrafted,Undrafted,N
5799,Jon Brockman,1610612749,201972,2011,1987-03-20,USA,6-7,255,2009,2,38,N
5806,Ben Wallace,1610612765,1112,2011,1974-09-10,USA,6-9,240,Undrafted,Undrafted,Undrafted,N
5825,Michael Redd,1610612756,2072,2011,1979-08-24,USA,6-6,215,2000,2,43,N
5835,Earl Boykins,1610612745,1863,2011,1976-06-02,USA,5-5,133,Undrafted,Undrafted,Undrafted,N
5839,Rudy Fernandez,1610612743,201164,2011,1985-04-04,Spain,,,2007,1,24,N
5847,Semih Erden,1610612739,201623,2011,1986-07-28,Turkey,7-0,240,2008,2,60,N
5853,Dennis Horner,1610612751,202862,2011,1988-02-05,USA,6-9,230,Undrafted,Undrafted,Undrafted,N
5856,Eduardo Najera,1610612766,2059,2011,1976-07-11,Mexico,6-8,235,2000,2,38,N
5863,Edwin Ubiles,1610612764,202775,2011,1986-11-26,Puerto Rico,6-6,204,Undrafted,Undrafted,Undrafted,N
5866,Jerry Smith,1610612751,202536,2011,1987-09-26,USA,6-2,190,1963,2,12,N
5871,Andres Nocioni,1610612755,2804,2011,1979-11-30,Argentina,,,Undrafted,Undrafted,Undrafted,N
5874,Jeff Foote,1610612740,202880,2011,1987-07-14,USA,7-0,265,Undrafted,Undrafted,Undrafted,N
5875,Jeff Foster,1610612754,1902,2011,1977-01-16,USA,6-11,250,1999,1,21,N
5893,Mehmet Okur,1610612751,2246,2011,1979-05-26,Turkey,6-11,260,2001,2,37,N
5897,Ryan Reid,1610612760,202385,2011,1986-10-30,USA,6-8,235,2010,2,57,N
5907,T.J. Ford,1610612759,2551,2011,1983-03-24,USA,6-0,165,2003,1,8,N
5910,Francisco Elson,1610612755,1922,2011,1976-02-28,Netherlands,7-0,240,1999,2,41,N
5924,Josh Davis,1610612763,2668,2011,1980-08-10,USA,6-8,235,Undrafted,Undrafted,Undrafted,N
5931,Larry Hughes,1610612753,1716,2011,1979-01-23,USA,6-5,185,1998,1,8,N
5932,Larry Owens,1610612751,202082,2011,1983-01-08,USA,6-7,210,Undrafted,Undrafted,Undrafted,N
5938,Darington Hobson,1610612749,202359,2011,1987-09-29,USA,6-7,210,2010,2,37,N
5944,Garret Siler,1610612756,202081,2011,1986-10-25,USA,6-11,305,Undrafted,Undrafted,Undrafted,N
5946,Brian Skinner,1610612763,1730,2011,1976-05-19,USA,6-9,255,1998,1,22,N
5949,Magnum Rolle,1610612737,202375,2011,1986-02-23,Bahamas,6-11,235,2010,2,51,N
5950,Pape Sy,1610612737,202377,2011,1988-04-05,France,6-7,225,2010,2,53,N
5952,Durrell Summers,1610612766,202872,2011,1989-04-02,USA,,,Undrafted,Undrafted,Undrafted,N
5954,Taylor Griffin,1610612766,201981,2011,1986-04-18,USA,6-7,238,2009,2,48,N
5957,Bonzi Wells,1610612750,1719,2011,1976-09-28,USA,6-5,210,1998,1,11,N
5960,Frank Hassell,1610612759,202912,2011,1988-10-09,,,,Undrafted,Undrafted,Undrafted,N
5964,Gilbert Brown,1610612738,202904,2011,1987-09-05,,,,Undrafted,Undrafted,Undrafted,N
5965,Jamal Sampson,1610612738,2441,2011,1983-05-15,USA,6-11,235,2002,2,46,N
5966,Michael Sweetney,1610612738,2552,2011,1982-10-25,USA,6-8,270,2003,1,9,N
5969,Walter Sharpe,1610612763,201594,2011,1986-07-18,USA,6-9,245,2008,2,32,N
5970,Devin Green,1610612752,101209,2011,1982-10-25,USA,6-7,212,Undrafted,Undrafted,Undrafted,N
5971,Ime Udoka,1610612751,2137,2011,1977-08-09,USA,6-5,220,Undrafted,Undrafted,Undrafted,N
5974,Damien Wilkins,1610612765,1962936495,2011,,,,,,,,
5975,Vernon Macklin,1610612765,122683568,2011,,,,,,,,
5977,Matt Rogers,1610612754,202418,2011,1980-08-29,,,,Undrafted,Undrafted,Undrafted,N
5978,Tyren Johnson,1610612754,202792,2011,1988-07-24,USA,,,Undrafted,Undrafted,Undrafted,N
5979,Drew Neitzel,1610612742,202957,2011,1985-05-07,,,,Undrafted,Undrafted,Undrafted,N
5980,Jerome Randle,1610612742,202963,2011,1987-05-21,,,,Undrafted,Undrafted,Undrafted,N
5982,Marcus Hubbard,1610612746,201647,2011,1983-12-23,,,,Undrafted,Undrafted,Undrafted,N
5983,Jeremy Wise,1610612748,202217,2011,1986-03-13,USA,,,Undrafted,Undrafted,Undrafted,N
5984,JamesOn Curry,1610612751,201191,2011,1986-01-07,USA,6-3,190,2007,2,51,N
5985,Antoine Hood,1610612759,200852,2011,1983-07-26,,,,Undrafted,Undrafted,Undrafted,N
5986,Doug Thomas,1610612759,201230,2011,1983-09-20,,,,Undrafted,Undrafted,Undrafted,N
5989,Gary Flowers,1610612744,202956,2011,1986-04-22,,,,Undrafted,Undrafted,Undrafted,N
5990,Julian Khazzouh,1610612744,202961,2011,,,,,,,,
5991,Tim Pickett,1610612744,2773,2011,1981-04-18,USA,,,2004,2,44,N
5992,Tommy Mitchell,1610612744,202959,2011,,,,,,,,
5993,Tommy Smith,1610612744,2596,2011,1980-12-04,,,,2003,2,53,N
5994,Adrian Oliver,1610612758,202935,2011,1988-03-31,,,,Undrafted,Undrafted,Undrafted,N
5995,Lawrence Hill,1610612758,202797,2011,1987-09-16,,,,Undrafted,Undrafted,Undrafted,N
5996,Brian Hamilton,1610612765,201266,2011,,,,,,,,
5997,Tristan Thompson,1610612739,202770,2011,1988-09-18,,,,Undrafted,Undrafted,Undrafted,N
5998,Jan Vesely,1610612764,1962936483,2011,,,,,,,,
6000,Brian Skinner,1610612763,1962936489,2011,,,,,,,,
6001,Josh Davis,1610612763,201820,2011,1991-01-22,USA,,,Undrafted,Undrafted,Undrafted,N
6002,David Andersen,1610612740,2431,2011,1980-06-23,Australia,,,2002,2,36,N
6004,Moses Ehambe,1610612740,201792,2011,1986-05-22,,,,Undrafted,Undrafted,Undrafted,N
6007,Darnell Lazare,1610612754,202175,2011,1985-01-29, ,,,Undrafted,Undrafted,Undrafted,N
6019,Peja Stojakovic,1610612742,978,2010,1977-06-09,Serbia,6-10,229,1996,1,14,N
6028,Eddie House,1610612748,2067,2010,1978-05-14,USA,6-1,190,2000,2,37,N
6033,Zydrunas Ilgauskas,1610612748,980,2010,1975-06-05,Lithuania,7-3,260,1996,1,20,N
6069,Leon Powe,1610612763,200796,2010,1984-01-22,USA,6-8,240,2006,2,49,N
6091,Nenad Krstic,1610612738,2420,2010,1983-07-25,Serbia,7-0,240,2002,1,24,N
6093,Carlos Arroyo,1610612738,2306,2010,1979-07-30,Puerto Rico,6-2,200,Undrafted,Undrafted,Undrafted,N
6096,Shaquille O'Neal,1610612738,406,2010,1972-03-06,USA,7-1,325,1992,1,1,Y
6106,Joe Smith,1610612747,693,2010,1975-07-26,USA,6-10,225,1995,1,1,N
6111,Antonio McDyess,1610612759,686,2010,1974-09-07,USA,6-9,245,1995,1,2,N
6130,Malik Allen,1610612753,2124,2010,1978-06-27,USA,6-10,255,Undrafted,Undrafted,Undrafted,N
6145,Patrick Ewing,1610612740,201607,2010,1984-05-20,USA,6-8,235,2008,2,43,N
6167,Antonio Daniels,1610612755,1498,2010,1975-03-19,USA,6-4,205,1997,1,4,N
6207,Etan Thomas,1610612737,2041,2010,1978-04-01,USA,6-10,260,2000,1,12,N
6208,Theo Ratliff,1610612747,689,2010,1973-04-17,USA,6-10,235,1995,1,18,N
6221,Al Thornton,1610612744,201154,2010,1983-12-07,USA,6-8,235,2007,1,14,N
6223,Charlie Bell,1610612744,2294,2010,1979-03-12,USA,6-3,200,Undrafted,Undrafted,Undrafted,N
6273,Willie Warren,1610612746,202378,2010,1989-10-22,USA,6-4,203,2010,2,54,N
6284,Zabian Dowdell,1610612756,202220,2010,1984-09-10,USA,6-3,191,Undrafted,Undrafted,Undrafted,N
